TimeSlice	Time	LH_Knee	LH_HipZ	LH_AnkleZ
479	0.25866	-0.779024	-0.0597017	-1.13107
480	0.2592	-0.779032	-0.0587509	-1.12928
481	0.25974	-0.779041	-0.0577892	-1.12752
482	0.26028	-0.779077	-0.056732	-1.12577
483	0.26082	-0.779154	-0.0555935	-1.12403
484	0.26136	-0.779264	-0.054439	-1.12228
485	0.2619	-0.779379	-0.0533251	-1.12052
486	0.26244	-0.779478	-0.0522688	-1.11876
487	0.26298	-0.779557	-0.0512534	-1.11699
488	0.26352	-0.779623	-0.0502518	-1.11522
489	0.26406	-0.779686	-0.0492471	-1.11345
490	0.2646	-0.779754	-0.0482389	-1.11167
491	0.26514	-0.779824	-0.0472368	-1.10989
492	0.26568	-0.779895	-0.046251	-1.10811
493	0.26622	-0.779962	-0.0452855	-1.10632
494	0.26676	-0.780024	-0.0443385	-1.10454
495	0.2673	-0.78008	-0.0434057	-1.10275
496	0.26784	-0.780135	-0.0424841	-1.10095
497	0.26838	-0.780188	-0.041573	-1.09916
498	0.26892	-0.780239	-0.0406738	-1.09736
499	0.26946	-0.78029	-0.0397883	-1.09555
500	0.27	-0.780338	-0.0389175	-1.09375
501	0.27054	-0.780383	-0.0380612	-1.09194
502	0.27108	-0.780427	-0.0372187	-1.09013
503	0.27162	-0.780471	-0.0363897	-1.08831
504	0.27216	-0.780513	-0.0355738	-1.08649
505	0.2727	-0.780554	-0.0347713	-1.08467
506	0.27324	-0.780593	-0.0339826	-1.08285
507	0.27378	-0.780631	-0.0332078	-1.08102
508	0.27432	-0.780667	-0.032447	-1.07919
509	0.27486	-0.780701	-0.0317001	-1.07736
510	0.2754	-0.780734	-0.030967	-1.07552
511	0.27594	-0.780766	-0.0302477	-1.07368
512	0.27648	-0.780796	-0.0295423	-1.07184
513	0.27702	-0.780826	-0.0288507	-1.06999
514	0.27756	-0.780854	-0.0281732	-1.06814
515	0.2781	-0.780881	-0.0275096	-1.06628
516	0.27864	-0.780908	-0.02686	-1.06443
517	0.27918	-0.780933	-0.0262244	-1.06257
518	0.27972	-0.780958	-0.0256028	-1.0607
519	0.28026	-0.780983	-0.0249952	-1.05883
520	0.2808	-0.781007	-0.0244016	-1.05696
521	0.28134	-0.78103	-0.0238221	-1.05509
522	0.28188	-0.781054	-0.0232565	-1.05321
523	0.28242	-0.781077	-0.022705	-1.05133
524	0.28296	-0.781101	-0.0221676	-1.04944
525	0.2835	-0.781124	-0.0216442	-1.04755
526	0.28404	-0.781148	-0.0211348	-1.04566
527	0.28458	-0.781172	-0.0206395	-1.04377
528	0.28512	-0.781197	-0.0201582	-1.04187
529	0.28566	-0.781222	-0.0196909	-1.03996
530	0.2862	-0.781248	-0.0192377	-1.03806
531	0.28674	-0.781275	-0.0187984	-1.03615
532	0.28728	-0.781303	-0.0183732	-1.03423
533	0.28782	-0.781332	-0.017962	-1.03232
534	0.28836	-0.781363	-0.0175647	-1.03039
535	0.2889	-0.781395	-0.0171815	-1.02847
536	0.28944	-0.781429	-0.0168125	-1.02654
537	0.28998	-0.781464	-0.0164577	-1.02461
538	0.29052	-0.781501	-0.0161168	-1.02268
