TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
41	0.02214	0.0269663	0.0186023	0.0339484	0.0490906	0.0459296	0.0449522	0.0647361	0.0672318	0.0644336	0.0144446	0.0160939	0.0143928	0.0240813	0.0215939	0.0345524	0.036616	0.0193366	0.0525779	0.0510008	0.011397	0.015119	0.0254858	0.0542207	0.0121292	0.0520384	0.0209041	0.0176846	0.043659	0.0414897	0.0497438	0.0430239	0.0442985	0.0171494	0.0442416	0.0503687	0.0369933	0.0423626	0.0409781
42	0.02268	0.0269587	0.0185969	0.03393	0.0490764	0.0459075	0.0449485	0.0647234	0.0672361	0.0644376	0.0144436	0.0160975	0.0143965	0.0240784	0.0215918	0.0345313	0.0365917	0.0193391	0.0525764	0.0510019	0.0113962	0.0151196	0.0254806	0.0542252	0.0121262	0.0520363	0.0208991	0.0176847	0.0436607	0.0414745	0.0497202	0.0429997	0.0443028	0.017159	0.0442315	0.0503733	0.0369936	0.0423624	0.0409783
43	0.02322	0.0269512	0.0185916	0.0339117	0.0490622	0.0458854	0.0449447	0.0647105	0.0672405	0.0644417	0.0144425	0.016101	0.0144002	0.0240755	0.0215897	0.0345102	0.0365673	0.0193416	0.052575	0.0510031	0.0113954	0.0151202	0.0254754	0.0542299	0.0121233	0.0520343	0.020894	0.0176847	0.0436625	0.0414592	0.0496965	0.0429752	0.0443073	0.0171684	0.0442212	0.050378	0.036994	0.0423623	0.0409784
44	0.02376	0.0269437	0.0185864	0.0338934	0.049048	0.0458631	0.044941	0.0646973	0.067245	0.0644459	0.0144415	0.0161045	0.0144038	0.0240726	0.0215876	0.034489	0.0365429	0.0193441	0.0525736	0.0510043	0.0113946	0.0151207	0.0254703	0.0542346	0.0121203	0.0520322	0.0208889	0.0176848	0.0436643	0.041444	0.0496727	0.0429507	0.0443119	0.0171778	0.0442107	0.0503828	0.0369944	0.0423622	0.0409786
45	0.0243	0.0269363	0.0185812	0.0338752	0.0490338	0.0458408	0.0449372	0.064684	0.0672496	0.0644502	0.0144405	0.016108	0.0144073	0.0240698	0.0215855	0.0344679	0.0365183	0.0193465	0.0525723	0.0510057	0.0113939	0.0151213	0.0254652	0.0542395	0.0121174	0.0520303	0.0208837	0.0176848	0.0436662	0.0414288	0.0496487	0.0429261	0.0443166	0.0171871	0.0442	0.0503878	0.0369948	0.0423621	0.0409789
46	0.02484	0.026929	0.0185761	0.0338569	0.0490196	0.0458183	0.0449336	0.0646705	0.0672543	0.0644546	0.0144394	0.0161115	0.0144109	0.024067	0.0215835	0.0344468	0.0364937	0.0193489	0.052571	0.0510071	0.0113931	0.0151219	0.0254602	0.0542445	0.0121145	0.0520283	0.0208784	0.0176848	0.043668	0.0414135	0.0496246	0.0429013	0.0443215	0.0171964	0.0441892	0.0503929	0.0369953	0.0423621	0.0409791
47	0.02538	0.0269217	0.018571	0.0338387	0.0490054	0.0457958	0.0449299	0.0646568	0.0672592	0.0644591	0.0144384	0.0161149	0.0144144	0.0240642	0.0215815	0.0344256	0.0364691	0.0193514	0.0525698	0.0510087	0.0113923	0.0151224	0.0254552	0.0542495	0.0121116	0.0520264	0.0208731	0.0176849	0.0436699	0.0413984	0.0496003	0.0428765	0.0443265	0.0172055	0.0441782	0.0503981	0.0369958	0.0423621	0.0409795
48	0.02592	0.0269145	0.0185659	0.0338205	0.0489912	0.0457732	0.0449263	0.0646429	0.0672641	0.0644638	0.0144374	0.0161183	0.0144179	0.0240614	0.0215795	0.0344045	0.0364444	0.0193538	0.0525686	0.0510103	0.0113916	0.015123	0.0254503	0.0542547	0.0121088	0.0520246	0.0208678	0.0176849	0.0436718	0.0413832	0.049576	0.0428515	0.0443315	0.0172145	0.044167	0.0504033	0.0369964	0.0423621	0.0409798
49	0.02646	0.0269074	0.0185609	0.0338023	0.048977	0.0457506	0.0449227	0.0646289	0.0672691	0.0644685	0.0144364	0.0161217	0.0144213	0.0240587	0.0215775	0.0343834	0.0364197	0.0193561	0.0525675	0.0510119	0.0113908	0.0151235	0.0254454	0.05426	0.012106	0.0520228	0.0208624	0.017685	0.0436738	0.041368	0.0495516	0.0428264	0.0443367	0.0172235	0.0441556	0.0504087	0.0369969	0.0423622	0.0409802
50	0.027	0.0269003	0.0185559	0.0337842	0.0489628	0.0457279	0.0449191	0.0646147	0.0672742	0.0644733	0.0144354	0.016125	0.0144247	0.024056	0.0215755	0.0343622	0.0363949	0.0193585	0.0525664	0.0510137	0.0113901	0.0151241	0.0254405	0.0542653	0.0121032	0.052021	0.020857	0.017685	0.0436758	0.0413529	0.049527	0.0428013	0.044342	0.0172324	0.0441442	0.0504142	0.0369976	0.0423623	0.0409806
