TimeSlice	Time	LH_GemellusSuperior	LH_GemellusSuperior
6193	3.34422	0.0137465	76.3987
6194	3.34476	0.0137442	76.4396
6195	3.3453	0.0137419	76.4796
6196	3.34584	0.0137397	76.519
6197	3.34638	0.0137375	76.5575
6198	3.34692	0.0137353	76.5952
6199	3.34746	0.0137332	76.632
6200	3.348	0.0137312	76.668
6201	3.34854	0.0137292	76.7031
6202	3.34908	0.0137272	76.7373
6203	3.34962	0.0137253	76.7705
6204	3.35016	0.0137234	76.8028
6205	3.3507	0.0137216	76.8342
6206	3.35124	0.0137199	76.8647
6207	3.35178	0.0137182	76.8943
6208	3.35232	0.0137165	76.923
6209	3.35286	0.0137149	76.9509
6210	3.3534	0.0137134	76.9779
6211	3.35394	0.0137119	77.004
6212	3.35448	0.0137104	77.0293
6213	3.35502	0.013709	77.0538
6214	3.35556	0.0137076	77.0774
6215	3.3561	0.0137063	77.1002
6216	3.35664	0.013705	77.1221
6217	3.35718	0.0137038	77.1431
6218	3.35772	0.0137027	77.1634
6219	3.35826	0.0137015	77.1827
6220	3.3588	0.0137005	77.2012
6221	3.35934	0.0136994	77.2189
6222	3.35988	0.0136985	77.2357
6223	3.36042	0.0136976	77.2515
6224	3.36096	0.0136967	77.2666
6225	3.3615	0.0136959	77.2807
6226	3.36204	0.0136951	77.2939
6227	3.36258	0.0136944	77.3063
6228	3.36312	0.0136937	77.3177
6229	3.36366	0.0136931	77.3283
6230	3.3642	0.0136925	77.3379
6231	3.36474	0.013692	77.3467
6232	3.36528	0.0136916	77.3546
6233	3.36582	0.0136912	77.3615
6234	3.36636	0.0136908	77.3676
6235	3.3669	0.0136905	77.3728
6236	3.36744	0.0136903	77.3771
6237	3.36798	0.0136901	77.3806
6238	3.36852	0.0136899	77.3832
6239	3.36906	0.0136898	77.3849
6240	3.3696	0.0136898	77.3859
6241	3.37014	0.0136897	77.386
6242	3.37068	0.0136898	77.3853
6243	3.37122	0.0136899	77.3837
6244	3.37176	0.01369	77.3814
6245	3.3723	0.0136902	77.3783
6246	3.37284	0.0136904	77.3745
6247	3.37338	0.0136907	77.3699
6248	3.37392	0.013691	77.3646
6249	3.37446	0.0136913	77.3585
6250	3.375	0.0136917	77.3518
6251	3.37554	0.0136922	77.3444
6252	3.37608	0.0136926	77.3363
6253	3.37662	0.0136931	77.3275
6254	3.37716	0.0136937	77.318
6255	3.3777	0.0136943	77.308
6256	3.37824	0.0136949	77.2972
6257	3.37878	0.0136956	77.2859
6258	3.37932	0.0136963	77.2739
6259	3.37986	0.013697	77.2613
6260	3.3804	0.0136977	77.2482
6261	3.38094	0.0136985	77.2345
6262	3.38148	0.0136994	77.2202
6263	3.38202	0.0137002	77.2054
6264	3.38256	0.0137011	77.1902
6265	3.3831	0.013702	77.1745
6266	3.38364	0.013703	77.1583
6267	3.38418	0.0137039	77.1418
6268	3.38472	0.0137049	77.1249
6269	3.38526	0.0137059	77.1076
6270	3.3858	0.0137069	77.09
6271	3.38634	0.0137079	77.0722
6272	3.38688	0.013709	77.054
6273	3.38742	0.01371	77.0357
6274	3.38796	0.0137111	77.0171
6275	3.3885	0.0137122	76.9984
6276	3.38904	0.0137133	76.9795
6277	3.38958	0.0137144	76.9604
6278	3.39012	0.0137155	76.9413
6279	3.39066	0.0137166	76.9222
6280	3.3912	0.0137177	76.903
6281	3.39174	0.0137188	76.8838
6282	3.39228	0.0137199	76.8646
6283	3.39282	0.013721	76.8454
6284	3.39336	0.0137221	76.8263
6285	3.3939	0.0137232	76.8073
6286	3.39444	0.0137243	76.7885
6287	3.39498	0.0137253	76.7697
6288	3.39552	0.0137264	76.7511
6289	3.39606	0.0137275	76.7327
6290	3.3966	0.0137285	76.7145
6291	3.39714	0.0137295	76.6965
6292	3.39768	0.0137306	76.6787
6293	3.39822	0.0137316	76.6612
6294	3.39876	0.0137325	76.644
6295	3.3993	0.0137335	76.627
6296	3.39984	0.0137345	76.6103
6297	3.40038	0.0137354	76.594
6298	3.40092	0.0137363	76.578
6299	3.40146	0.0137372	76.5623
6300	3.402	0.0137381	76.547
6301	3.40254	0.0137389	76.532
6302	3.40308	0.0137398	76.5175
6303	3.40362	0.0137406	76.5033
6304	3.40416	0.0137414	76.4895
6305	3.4047	0.0137421	76.4761
6306	3.40524	0.0137429	76.4631
6307	3.40578	0.0137436	76.4505
6308	3.40632	0.0137443	76.4384
6309	3.40686	0.0137449	76.4267
6310	3.4074	0.0137456	76.4154
6311	3.40794	0.0137462	76.4045
6312	3.40848	0.0137468	76.3941
6313	3.40902	0.0137474	76.3841
6314	3.40956	0.0137479	76.3745
6315	3.4101	0.0137484	76.3653
6316	3.41064	0.0137489	76.3566
6317	3.41118	0.0137494	76.3484
6318	3.41172	0.0137498	76.3405
6319	3.41226	0.0137503	76.3331
6320	3.4128	0.0137507	76.326
6321	3.41334	0.013751	76.3195
6322	3.41388	0.0137514	76.3133
6323	3.41442	0.0137517	76.3075
6324	3.41496	0.013752	76.3022
6325	3.4155	0.0137523	76.2972
6326	3.41604	0.0137526	76.2927
6327	3.41658	0.0137528	76.2885
6328	3.41712	0.013753	76.2847
6329	3.41766	0.0137532	76.2813
6330	3.4182	0.0137534	76.2782
6331	3.41874	0.0137535	76.2756
6332	3.41928	0.0137537	76.2732
6333	3.41982	0.0137538	76.2713
6334	3.42036	0.0137539	76.2696
6335	3.4209	0.0137539	76.2683
6336	3.42144	0.013754	76.2674
6337	3.42198	0.013754	76.2667
6338	3.42252	0.0137541	76.2664
6339	3.42306	0.0137541	76.2664
6340	3.4236	0.013754	76.2667
6341	3.42414	0.013754	76.2673
6342	3.42468	0.013754	76.2682
6343	3.42522	0.0137539	76.2694
6344	3.42576	0.0137538	76.2708
6345	3.4263	0.0137537	76.2726
6346	3.42684	0.0137536	76.2746
6347	3.42738	0.0137535	76.2768
6348	3.42792	0.0137533	76.2793
6349	3.42846	0.0137532	76.2821
6350	3.429	0.013753	76.285
6351	3.42954	0.0137528	76.2882
6352	3.43008	0.0137526	76.2917
6353	3.43062	0.0137524	76.2953
6354	3.43116	0.0137522	76.2992
6355	3.4317	0.013752	76.3032
6356	3.43224	0.0137517	76.3074
6357	3.43278	0.0137515	76.3118
6358	3.43332	0.0137512	76.3164
6359	3.43386	0.0137509	76.3211
6360	3.4344	0.0137507	76.326
6361	3.43494	0.0137504	76.331
6362	3.43548	0.0137501	76.3361
6363	3.43602	0.0137498	76.3413
6364	3.43656	0.0137495	76.3466
6365	3.4371	0.0137492	76.352
6366	3.43764	0.0137489	76.3574
6367	3.43818	0.0137486	76.363
6368	3.43872	0.0137483	76.3686
6369	3.43926	0.0137479	76.3742
6370	3.4398	0.0137476	76.3799
6371	3.44034	0.0137473	76.3855
6372	3.44088	0.013747	76.3912
6373	3.44142	0.0137466	76.3969
6374	3.44196	0.0137463	76.4027
6375	3.4425	0.013746	76.4084
6376	3.44304	0.0137457	76.414
6377	3.44358	0.0137453	76.4197
6378	3.44412	0.013745	76.4252
6379	3.44466	0.0137447	76.4308
6380	3.4452	0.0137444	76.4363
6381	3.44574	0.0137441	76.4417
6382	3.44628	0.0137438	76.447
6383	3.44682	0.0137435	76.4522
6384	3.44736	0.0137432	76.4573
6385	3.4479	0.0137429	76.4624
6386	3.44844	0.0137426	76.4673
6387	3.44898	0.0137424	76.4721
6388	3.44952	0.0137421	76.4768
6389	3.45006	0.0137418	76.4813
6390	3.4506	0.0137416	76.4858
6391	3.45114	0.0137413	76.4901
6392	3.45168	0.0137411	76.4942
6393	3.45222	0.0137409	76.4982
6394	3.45276	0.0137407	76.502
6395	3.4533	0.0137404	76.5057
6396	3.45384	0.0137402	76.5093
6397	3.45438	0.01374	76.5126
6398	3.45492	0.0137399	76.5159
6399	3.45546	0.0137397	76.519
6400	3.456	0.0137395	76.5219
6401	3.45654	0.0137394	76.5246
6402	3.45708	0.0137392	76.5272
6403	3.45762	0.0137391	76.5296
6404	3.45816	0.0137389	76.5319
6405	3.4587	0.0137388	76.534
6406	3.45924	0.0137387	76.536
6407	3.45978	0.0137386	76.5378
6408	3.46032	0.0137385	76.5394
6409	3.46086	0.0137384	76.5409
6410	3.4614	0.0137384	76.5422
6411	3.46194	0.0137383	76.5434
6412	3.46248	0.0137382	76.5444
6413	3.46302	0.0137382	76.5453
6414	3.46356	0.0137381	76.5461
6415	3.4641	0.0137381	76.5467
6416	3.46464	0.0137381	76.5472
6417	3.46518	0.0137381	76.5475
6418	3.46572	0.013738	76.5477
6419	3.46626	0.013738	76.5478
6420	3.4668	0.013738	76.5477
6421	3.46734	0.0137381	76.5476
6422	3.46788	0.0137381	76.5473
6423	3.46842	0.0137381	76.5469
6424	3.46896	0.0137381	76.5464
6425	3.4695	0.0137382	76.5458
6426	3.47004	0.0137382	76.5451
6427	3.47058	0.0137382	76.5443
6428	3.47112	0.0137383	76.5434
6429	3.47166	0.0137383	76.5424
6430	3.4722	0.0137384	76.5414
6431	3.47274	0.0137385	76.5402
6432	3.47328	0.0137385	76.539
6433	3.47382	0.0137386	76.5377
6434	3.47436	0.0137387	76.5364
6435	3.4749	0.0137388	76.535
6436	3.47544	0.0137389	76.5335
6437	3.47598	0.0137389	76.5319
6438	3.47652	0.013739	76.5303
6439	3.47706	0.0137391	76.5287
6440	3.4776	0.0137392	76.527
6441	3.47814	0.0137393	76.5252
6442	3.47868	0.0137394	76.5235
6443	3.47922	0.0137395	76.5216
6444	3.47976	0.0137396	76.5197
6445	3.4803	0.0137397	76.5179
6446	3.48084	0.0137399	76.5159
6447	3.48138	0.01374	76.514
6448	3.48192	0.0137401	76.512
6449	3.48246	0.0137402	76.51
6450	3.483	0.0137403	76.508
6451	3.48354	0.0137404	76.506
6452	3.48408	0.0137405	76.5039
6453	3.48462	0.0137407	76.5019
6454	3.48516	0.0137408	76.4998
6455	3.4857	0.0137409	76.4977
6456	3.48624	0.013741	76.4957
6457	3.48678	0.0137411	76.4936
6458	3.48732	0.0137412	76.4916
6459	3.48786	0.0137414	76.4895
6460	3.4884	0.0137415	76.4874
6461	3.48894	0.0137416	76.4854
6462	3.48948	0.0137417	76.4834
6463	3.49002	0.0137418	76.4814
6464	3.49056	0.0137419	76.4794
6465	3.4911	0.0137421	76.4775
6466	3.49164	0.0137422	76.4756
6467	3.49218	0.0137423	76.4736
6468	3.49272	0.0137424	76.4717
6469	3.49326	0.0137425	76.4699
6470	3.4938	0.0137426	76.468
6471	3.49434	0.0137427	76.4662
6472	3.49488	0.0137428	76.4644
6473	3.49542	0.0137429	76.4627
6474	3.49596	0.013743	76.461
6475	3.4965	0.0137431	76.4593
6476	3.49704	0.0137432	76.4577
6477	3.49758	0.0137433	76.4561
6478	3.49812	0.0137434	76.4545
6479	3.49866	0.0137434	76.4529
6480	3.4992	0.0137435	76.4515
6481	3.49974	0.0137436	76.45
6482	3.50028	0.0137437	76.4485
6483	3.50082	0.0137438	76.4472
6484	3.50136	0.0137439	76.4458
6485	3.5019	0.0137439	76.4445
6486	3.50244	0.013744	76.4432
6487	3.50298	0.0137441	76.442
6488	3.50352	0.0137441	76.4408
6489	3.50406	0.0137442	76.4397
6490	3.5046	0.0137443	76.4386
6491	3.50514	0.0137443	76.4375
6492	3.50568	0.0137444	76.4365
6493	3.50622	0.0137444	76.4355
6494	3.50676	0.0137445	76.4346
6495	3.5073	0.0137445	76.4337
6496	3.50784	0.0137446	76.4329
6497	3.50838	0.0137446	76.4321
6498	3.50892	0.0137447	76.4313
6499	3.50946	0.0137447	76.4305
6500	3.51	0.0137448	76.4299
6501	3.51054	0.0137448	76.4292
6502	3.51108	0.0137448	76.4286
6503	3.51162	0.0137449	76.4281
6504	3.51216	0.0137449	76.4275
6505	3.5127	0.0137449	76.4271
6506	3.51324	0.0137449	76.4266
6507	3.51378	0.013745	76.4262
6508	3.51432	0.013745	76.4259
6509	3.51486	0.013745	76.4256
6510	3.5154	0.013745	76.4253
6511	3.51594	0.013745	76.425
6512	3.51648	0.0137451	76.4248
6513	3.51702	0.0137451	76.4246
6514	3.51756	0.0137451	76.4245
6515	3.5181	0.0137451	76.4244
6516	3.51864	0.0137451	76.4243
6517	3.51918	0.0137451	76.4243
6518	3.51972	0.0137451	76.4243
6519	3.52026	0.0137451	76.4243
6520	3.5208	0.0137451	76.4244
6521	3.52134	0.0137451	76.4245
6522	3.52188	0.0137451	76.4246
6523	3.52242	0.0137451	76.4248
6524	3.52296	0.013745	76.425
6525	3.5235	0.013745	76.4251
6526	3.52404	0.013745	76.4254
6527	3.52458	0.013745	76.4256
6528	3.52512	0.013745	76.4259
6529	3.52566	0.013745	76.4262
6530	3.5262	0.013745	76.4266
6531	3.52674	0.0137449	76.4269
6532	3.52728	0.0137449	76.4273
6533	3.52782	0.0137449	76.4276
6534	3.52836	0.0137449	76.428
6535	3.5289	0.0137448	76.4285
6536	3.52944	0.0137448	76.4289
6537	3.52998	0.0137448	76.4293
6538	3.53052	0.0137448	76.4298
6539	3.53106	0.0137447	76.4303
6540	3.5316	0.0137447	76.4307
6541	3.53214	0.0137447	76.4312
6542	3.53268	0.0137447	76.4317
6543	3.53322	0.0137446	76.4322
6544	3.53376	0.0137446	76.4327
6545	3.5343	0.0137446	76.4333
6546	3.53484	0.0137445	76.4338
6547	3.53538	0.0137445	76.4343
6548	3.53592	0.0137445	76.4349
6549	3.53646	0.0137445	76.4353
6550	3.537	0.0137444	76.4359
6551	3.53754	0.0137444	76.4364
6552	3.53808	0.0137444	76.4369
6553	3.53862	0.0137443	76.4374
6554	3.53916	0.0137443	76.4379
6555	3.5397	0.0137443	76.4385
6556	3.54024	0.0137442	76.439
6557	3.54078	0.0137442	76.4395
6558	3.54132	0.0137442	76.44
6559	3.54186	0.0137442	76.4404
6560	3.5424	0.0137441	76.4409
6561	3.54294	0.0137441	76.4414
6562	3.54348	0.0137441	76.4418
6563	3.54402	0.0137441	76.4423
6564	3.54456	0.013744	76.4427
6565	3.5451	0.013744	76.4432
6566	3.54564	0.013744	76.4436
6567	3.54618	0.013744	76.444
6568	3.54672	0.0137439	76.4444
6569	3.54726	0.0137439	76.4448
6570	3.5478	0.0137439	76.4451
6571	3.54834	0.0137439	76.4455
6572	3.54888	0.0137439	76.4458
6573	3.54942	0.0137438	76.4461
6574	3.54996	0.0137438	76.4464
6575	3.5505	0.0137438	76.4467
6576	3.55104	0.0137438	76.447
6577	3.55158	0.0137438	76.4473
6578	3.55212	0.0137438	76.4475
6579	3.55266	0.0137437	76.4477
6580	3.5532	0.0137437	76.4479
6581	3.55374	0.0137437	76.4482
6582	3.55428	0.0137437	76.4483
6583	3.55482	0.0137437	76.4485
6584	3.55536	0.0137437	76.4486
6585	3.5559	0.0137437	76.4488
6586	3.55644	0.0137437	76.4489
6587	3.55698	0.0137437	76.449
6588	3.55752	0.0137437	76.4491
6589	3.55806	0.0137437	76.4492
6590	3.5586	0.0137437	76.4492
6591	3.55914	0.0137437	76.4492
6592	3.55968	0.0137437	76.4493
6593	3.56022	0.0137437	76.4493
6594	3.56076	0.0137437	76.4493
6595	3.5613	0.0137437	76.4493
6596	3.56184	0.0137437	76.4493
6597	3.56238	0.0137437	76.4492
6598	3.56292	0.0137437	76.4492
6599	3.56346	0.0137437	76.4491
6600	3.564	0.0137437	76.449
6601	3.56454	0.0137437	76.4489
6602	3.56508	0.0137437	76.4489
6603	3.56562	0.0137437	76.4488
6604	3.56616	0.0137437	76.4487
6605	3.5667	0.0137437	76.4485
6606	3.56724	0.0137437	76.4484
6607	3.56778	0.0137437	76.4482
6608	3.56832	0.0137437	76.4481
6609	3.56886	0.0137437	76.4479
6610	3.5694	0.0137437	76.4477
6611	3.56994	0.0137438	76.4476
6612	3.57048	0.0137438	76.4474
6613	3.57102	0.0137438	76.4472
6614	3.57156	0.0137438	76.447
6615	3.5721	0.0137438	76.4468
6616	3.57264	0.0137438	76.4466
6617	3.57318	0.0137438	76.4464
6618	3.57372	0.0137438	76.4461
6619	3.57426	0.0137439	76.4459
6620	3.5748	0.0137439	76.4457
6621	3.57534	0.0137439	76.4454
6622	3.57588	0.0137439	76.4452
6623	3.57642	0.0137439	76.4449
6624	3.57696	0.0137439	76.4447
6625	3.5775	0.0137439	76.4444
6626	3.57804	0.013744	76.4442
6627	3.57858	0.013744	76.4439
6628	3.57912	0.013744	76.4436
6629	3.57966	0.013744	76.4434
6630	3.5802	0.013744	76.4431
6631	3.58074	0.013744	76.4428
6632	3.58128	0.013744	76.4426
6633	3.58182	0.0137441	76.4423
6634	3.58236	0.0137441	76.442
6635	3.5829	0.0137441	76.4418
6636	3.58344	0.0137441	76.4415
6637	3.58398	0.0137441	76.4413
6638	3.58452	0.0137441	76.441
6639	3.58506	0.0137441	76.4407
6640	3.5856	0.0137442	76.4404
6641	3.58614	0.0137442	76.4402
6642	3.58668	0.0137442	76.4399
6643	3.58722	0.0137442	76.4397
6644	3.58776	0.0137442	76.4394
6645	3.5883	0.0137442	76.4392
6646	3.58884	0.0137442	76.4389
6647	3.58938	0.0137443	76.4387
6648	3.58992	0.0137443	76.4385
6649	3.59046	0.0137443	76.4382
6650	3.591	0.0137443	76.438
6651	3.59154	0.0137443	76.4377
6652	3.59208	0.0137443	76.4375
6653	3.59262	0.0137443	76.4373
6654	3.59316	0.0137444	76.4371
6655	3.5937	0.0137444	76.4369
6656	3.59424	0.0137444	76.4366
6657	3.59478	0.0137444	76.4364
6658	3.59532	0.0137444	76.4362
6659	3.59586	0.0137444	76.436
6660	3.5964	0.0137444	76.4358
6661	3.59694	0.0137444	76.4356
6662	3.59748	0.0137444	76.4355
6663	3.59802	0.0137445	76.4353
6664	3.59856	0.0137445	76.4351
6665	3.5991	0.0137445	76.4349
6666	3.59964	0.0137445	76.4348
6667	3.60018	0.0137445	76.4346
6668	3.60072	0.0137445	76.4345
6669	3.60126	0.0137445	76.4343
6670	3.6018	0.0137445	76.4342
6671	3.60234	0.0137445	76.434
6672	3.60288	0.0137445	76.4339
6673	3.60342	0.0137445	76.4337
6674	3.60396	0.0137446	76.4336
6675	3.6045	0.0137446	76.4335
6676	3.60504	0.0137446	76.4334
6677	3.60558	0.0137446	76.4333
6678	3.60612	0.0137446	76.4331
6679	3.60666	0.0137446	76.433
6680	3.6072	0.0137446	76.4329
6681	3.60774	0.0137446	76.4328
6682	3.60828	0.0137446	76.4327
6683	3.60882	0.0137446	76.4326
6684	3.60936	0.0137446	76.4325
6685	3.6099	0.0137446	76.4325
6686	3.61044	0.0137446	76.4324
6687	3.61098	0.0137446	76.4323
6688	3.61152	0.0137446	76.4322
6689	3.61206	0.0137446	76.4322
6690	3.6126	0.0137446	76.4321
6691	3.61314	0.0137446	76.4321
6692	3.61368	0.0137446	76.432
6693	3.61422	0.0137446	76.4319
6694	3.61476	0.0137446	76.4319
6695	3.6153	0.0137447	76.4319
6696	3.61584	0.0137447	76.4318
6697	3.61638	0.0137447	76.4318
6698	3.61692	0.0137447	76.4317
6699	3.61746	0.0137447	76.4317
6700	3.618	0.0137447	76.4317
6701	3.61854	0.0137447	76.4316
6702	3.61908	0.0137447	76.4316
6703	3.61962	0.0137447	76.4316
6704	3.62016	0.0137447	76.4316
6705	3.6207	0.0137447	76.4316
6706	3.62124	0.0137447	76.4315
6707	3.62178	0.0137447	76.4315
6708	3.62232	0.0137447	76.4315
6709	3.62286	0.0137447	76.4315
6710	3.6234	0.0137447	76.4315
6711	3.62394	0.0137447	76.4315
6712	3.62448	0.0137447	76.4315
6713	3.62502	0.0137447	76.4315
6714	3.62556	0.0137447	76.4315
6715	3.6261	0.0137447	76.4315
6716	3.62664	0.0137447	76.4315
6717	3.62718	0.0137447	76.4315
6718	3.62772	0.0137447	76.4315
6719	3.62826	0.0137447	76.4315
6720	3.6288	0.0137447	76.4315
6721	3.62934	0.0137447	76.4316
6722	3.62988	0.0137447	76.4316
6723	3.63042	0.0137447	76.4316
6724	3.63096	0.0137447	76.4316
6725	3.6315	0.0137447	76.4316
6726	3.63204	0.0137447	76.4316
6727	3.63258	0.0137447	76.4316
6728	3.63312	0.0137447	76.4317
6729	3.63366	0.0137447	76.4317
6730	3.6342	0.0137447	76.4317
6731	3.63474	0.0137447	76.4317
6732	3.63528	0.0137447	76.4317
6733	3.63582	0.0137447	76.4317
6734	3.63636	0.0137447	76.4317
6735	3.6369	0.0137447	76.4317
6736	3.63744	0.0137447	76.4317
6737	3.63798	0.0137447	76.4317
6738	3.63852	0.0137447	76.4317
6739	3.63906	0.0137447	76.4317
6740	3.6396	0.0137447	76.4317
6741	3.64014	0.0137447	76.4317
6742	3.64068	0.0137447	76.4317
6743	3.64122	0.0137447	76.4317
6744	3.64176	0.0137447	76.4317
6745	3.6423	0.0137447	76.4317
6746	3.64284	0.0137447	76.4317
6747	3.64338	0.0137447	76.4317
6748	3.64392	0.0137447	76.4316
6749	3.64446	0.0137447	76.4316
6750	3.645	0.0137447	76.4316
6751	3.64554	0.0137447	76.4316
6752	3.64608	0.0137447	76.4315
6753	3.64662	0.0137447	76.4315
6754	3.64716	0.0137447	76.4315
6755	3.6477	0.0137447	76.4315
6756	3.64824	0.0137447	76.4314
6757	3.64878	0.0137447	76.4314
6758	3.64932	0.0137447	76.4314
6759	3.64986	0.0137447	76.4313
6760	3.6504	0.0137447	76.4313
6761	3.65094	0.0137447	76.4313
6762	3.65148	0.0137447	76.4312
6763	3.65202	0.0137447	76.4312
6764	3.65256	0.0137447	76.4312
6765	3.6531	0.0137447	76.4311
6766	3.65364	0.0137447	76.4311
6767	3.65418	0.0137447	76.431
6768	3.65472	0.0137447	76.4309
6769	3.65526	0.0137447	76.4309
6770	3.6558	0.0137447	76.4308
6771	3.65634	0.0137447	76.4308
6772	3.65688	0.0137447	76.4307
6773	3.65742	0.0137447	76.4307
6774	3.65796	0.0137447	76.4306
6775	3.6585	0.0137447	76.4305
6776	3.65904	0.0137447	76.4305
6777	3.65958	0.0137447	76.4304
6778	3.66012	0.0137447	76.4304
6779	3.66066	0.0137447	76.4303
6780	3.6612	0.0137447	76.4302
6781	3.66174	0.0137447	76.4302
6782	3.66228	0.0137448	76.4301
6783	3.66282	0.0137448	76.43
6784	3.66336	0.0137448	76.43
6785	3.6639	0.0137448	76.4299
6786	3.66444	0.0137448	76.4298
6787	3.66498	0.0137448	76.4297
6788	3.66552	0.0137448	76.4297
6789	3.66606	0.0137448	76.4296
6790	3.6666	0.0137448	76.4295
6791	3.66714	0.0137448	76.4295
6792	3.66768	0.0137448	76.4294
6793	3.66822	0.0137448	76.4293
6794	3.66876	0.0137448	76.4292
6795	3.6693	0.0137448	76.4292
6796	3.66984	0.0137448	76.4291
6797	3.67038	0.0137448	76.429
6798	3.67092	0.0137448	76.4289
6799	3.67146	0.0137448	76.4288
6800	3.672	0.0137448	76.4288
6801	3.67254	0.0137448	76.4287
6802	3.67308	0.0137448	76.4286
6803	3.67362	0.0137448	76.4285
6804	3.67416	0.0137448	76.4284
6805	3.6747	0.0137449	76.4283
6806	3.67524	0.0137449	76.4283
6807	3.67578	0.0137449	76.4282
6808	3.67632	0.0137449	76.4281
6809	3.67686	0.0137449	76.428
6810	3.6774	0.0137449	76.4279
6811	3.67794	0.0137449	76.4278
6812	3.67848	0.0137449	76.4277
6813	3.67902	0.0137449	76.4277
6814	3.67956	0.0137449	76.4276
6815	3.6801	0.0137449	76.4275
6816	3.68064	0.0137449	76.4274
6817	3.68118	0.0137449	76.4273
6818	3.68172	0.0137449	76.4272
6819	3.68226	0.0137449	76.4271
6820	3.6828	0.0137449	76.4271
6821	3.68334	0.0137449	76.427
6822	3.68388	0.0137449	76.4269
6823	3.68442	0.0137449	76.4268
6824	3.68496	0.0137449	76.4268
6825	3.6855	0.0137449	76.4267
6826	3.68604	0.013745	76.4266
6827	3.68658	0.013745	76.4265
6828	3.68712	0.013745	76.4264
6829	3.68766	0.013745	76.4264
6830	3.6882	0.013745	76.4263
6831	3.68874	0.013745	76.4263
6832	3.68928	0.013745	76.4262
6833	3.68982	0.013745	76.4261
6834	3.69036	0.013745	76.4261
6835	3.6909	0.013745	76.426
6836	3.69144	0.013745	76.4259
6837	3.69198	0.013745	76.4259
6838	3.69252	0.013745	76.4258
6839	3.69306	0.013745	76.4258
6840	3.6936	0.013745	76.4257
6841	3.69414	0.013745	76.4256
6842	3.69468	0.013745	76.4256
6843	3.69522	0.013745	76.4256
6844	3.69576	0.013745	76.4255
6845	3.6963	0.013745	76.4254
6846	3.69684	0.013745	76.4254
6847	3.69738	0.013745	76.4253
6848	3.69792	0.013745	76.4253
6849	3.69846	0.013745	76.4252
6850	3.699	0.013745	76.4252
6851	3.69954	0.013745	76.4251
6852	3.70008	0.013745	76.4251
6853	3.70062	0.013745	76.425
6854	3.70116	0.013745	76.425
6855	3.7017	0.013745	76.425
6856	3.70224	0.013745	76.4249
6857	3.70278	0.013745	76.4249
6858	3.70332	0.0137451	76.4248
6859	3.70386	0.0137451	76.4248
6860	3.7044	0.0137451	76.4247
6861	3.70494	0.0137451	76.4247
6862	3.70548	0.0137451	76.4246
6863	3.70602	0.0137451	76.4246
6864	3.70656	0.0137451	76.4246
6865	3.7071	0.0137451	76.4245
6866	3.70764	0.0137451	76.4245
6867	3.70818	0.0137451	76.4244
6868	3.70872	0.0137451	76.4244
6869	3.70926	0.0137451	76.4243
6870	3.7098	0.0137451	76.4243
6871	3.71034	0.0137451	76.4243
6872	3.71088	0.0137451	76.4242
6873	3.71142	0.0137451	76.4242
6874	3.71196	0.0137451	76.4241
6875	3.7125	0.0137451	76.4241
6876	3.71304	0.0137451	76.4241
6877	3.71358	0.0137451	76.424
6878	3.71412	0.0137451	76.424
6879	3.71466	0.0137451	76.424
6880	3.7152	0.0137451	76.4239
6881	3.71574	0.0137451	76.4239
6882	3.71628	0.0137451	76.4238
6883	3.71682	0.0137451	76.4238
6884	3.71736	0.0137451	76.4237
6885	3.7179	0.0137451	76.4237
6886	3.71844	0.0137451	76.4237
6887	3.71898	0.0137451	76.4236
6888	3.71952	0.0137451	76.4236
6889	3.72006	0.0137451	76.4236
6890	3.7206	0.0137451	76.4235
6891	3.72114	0.0137451	76.4235
6892	3.72168	0.0137451	76.4234
6893	3.72222	0.0137451	76.4234
6894	3.72276	0.0137451	76.4234
6895	3.7233	0.0137451	76.4234
6896	3.72384	0.0137451	76.4234
6897	3.72438	0.0137451	76.4234
6898	3.72492	0.0137451	76.4234
6899	3.72546	0.0137451	76.4234
6900	3.726	0.0137451	76.4233
6901	3.72654	0.0137451	76.4233
6902	3.72708	0.0137451	76.4233
6903	3.72762	0.0137451	76.4233
6904	3.72816	0.0137451	76.4233
6905	3.7287	0.0137451	76.4233
6906	3.72924	0.0137451	76.4233
6907	3.72978	0.0137451	76.4232
6908	3.73032	0.0137451	76.4232
6909	3.73086	0.0137451	76.4232
6910	3.7314	0.0137451	76.4232
6911	3.73194	0.0137451	76.4231
6912	3.73248	0.0137452	76.4231
6913	3.73302	0.0137452	76.423
6914	3.73356	0.0137452	76.423
6915	3.7341	0.0137452	76.423
6916	3.73464	0.0137452	76.4229
6917	3.73518	0.0137452	76.4229
6918	3.73572	0.0137452	76.4228
6919	3.73626	0.0137452	76.4228
6920	3.7368	0.0137452	76.4227
6921	3.73734	0.0137452	76.4227
6922	3.73788	0.0137452	76.4226
