TimeSlice	Time	bicepsfemorisposterior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
229	0.12366	99.9977	99.8159	99.9948	99.1031	99.9445	99.1568	99.8608	99.6333	99.7936	99.9278	99.9437
230	0.1242	99.9979	99.818	99.9949	99.1031	99.9448	99.1576	99.8582	99.6296	99.7928	99.9275	99.9437
231	0.12474	99.998	99.8187	99.9948	99.1031	99.9449	99.1564	99.8574	99.6289	99.7925	99.9274	99.9439
232	0.12528	99.9979	99.8179	99.9944	99.1029	99.9448	99.1534	99.8582	99.6312	99.7927	99.9275	99.9441
233	0.12582	99.9977	99.8158	99.9937	99.1026	99.9445	99.1486	99.8607	99.6363	99.7934	99.9278	99.9445
234	0.12636	99.9972	99.8125	99.9927	99.1022	99.9441	99.1423	99.8645	99.6439	99.7946	99.9282	99.9449
235	0.1269	99.9966	99.8081	99.9915	99.1016	99.9436	99.135	99.8695	99.6537	99.7961	99.9288	99.9453
236	0.12744	99.9959	99.803	99.9902	99.101	99.943	99.1275	99.8751	99.6649	99.7978	99.9294	99.9458
237	0.12798	99.995	99.7977	99.989	99.1003	99.9423	99.121	99.8806	99.6763	99.7995	99.9301	99.9461
238	0.12852	99.9942	99.793	99.9881	99.0997	99.9418	99.1164	99.8853	99.6863	99.801	99.9307	99.9463
239	0.12906	99.9937	99.7898	99.9877	99.0993	99.9414	99.1146	99.8885	99.6932	99.802	99.931	99.9462
240	0.1296	99.9934	99.7886	99.988	99.099	99.9412	99.1158	99.8897	99.6962	99.8023	99.9312	99.946
241	0.13014	99.9936	99.7895	99.9888	99.099	99.9413	99.1197	99.8887	99.6947	99.802	99.931	99.9457
242	0.13068	99.9941	99.7925	99.9901	99.0992	99.9417	99.1259	99.8857	99.689	99.801	99.9306	99.9452
243	0.13122	99.995	99.7971	99.9915	99.0995	99.9422	99.1334	99.881	99.6797	99.7994	99.9301	99.9447
244	0.13176	99.9959	99.8026	99.9928	99.0999	99.9429	99.1411	99.8751	99.6685	99.7975	99.9293	99.9443
245	0.1323	99.9967	99.8084	99.994	99.1002	99.9435	99.1486	99.8686	99.6565	99.7954	99.9285	99.9438
246	0.13284	99.9975	99.814	99.9951	99.1004	99.9442	99.1553	99.8621	99.6448	99.7933	99.9277	99.9434
247	0.13338	99.9981	99.8191	99.9959	99.1004	99.9448	99.1609	99.856	99.6342	99.7913	99.927	99.943
248	0.13392	99.9985	99.8233	99.9965	99.1004	99.9453	99.165	99.8506	99.6251	99.7896	99.9263	99.9428
249	0.13446	99.9988	99.8265	99.9968	99.1002	99.9456	99.1674	99.8464	99.6182	99.7882	99.9258	99.9426
250	0.135	99.999	99.8286	99.9969	99.0999	99.9459	99.1681	99.8436	99.6138	99.7872	99.9254	99.9425
251	0.13554	99.9991	99.8294	99.9969	99.0995	99.9459	99.1669	99.8424	99.6121	99.7867	99.9252	99.9426
252	0.13608	99.9991	99.8289	99.9966	99.099	99.9458	99.1641	99.8429	99.6132	99.7867	99.9252	99.9427
253	0.13662	99.9989	99.8272	99.9961	99.0985	99.9456	99.1596	99.8449	99.6169	99.7872	99.9254	99.943
254	0.13716	99.9987	99.8243	99.9954	99.0979	99.9452	99.1537	99.8485	99.6231	99.7882	99.9258	99.9434
255	0.1377	99.9983	99.8204	99.9945	99.0973	99.9447	99.1467	99.8532	99.6314	99.7895	99.9263	99.9438
256	0.13824	99.9977	99.8156	99.9934	99.0966	99.9442	99.1391	99.8589	99.6414	99.7912	99.9269	99.9442
257	0.13878	99.9971	99.8105	99.9923	99.0958	99.9435	99.132	99.8648	99.6522	99.7929	99.9276	99.9446
258	0.13932	99.9964	99.8056	99.9914	99.0951	99.9429	99.1264	99.8702	99.6623	99.7945	99.9282	99.9448
259	0.13986	99.9958	99.8017	99.9908	99.0946	99.9424	99.123	99.8745	99.6702	99.7958	99.9287	99.9449
260	0.1404	99.9955	99.7993	99.9907	99.0942	99.9421	99.1223	99.8769	99.6749	99.7965	99.929	99.9448
261	0.14094	99.9954	99.7989	99.9911	99.094	99.9421	99.1243	99.8773	99.6755	99.7966	99.929	99.9445
262	0.14148	99.9957	99.8004	99.9919	99.0941	99.9423	99.1287	99.8757	99.6721	99.7961	99.9288	99.9442
263	0.14202	99.9962	99.8037	99.9929	99.0943	99.9427	99.1347	99.8721	99.665	99.7949	99.9283	99.9438
264	0.14256	99.9968	99.8081	99.994	99.0946	99.9432	99.1414	99.8671	99.6555	99.7933	99.9277	99.9433
265	0.1431	99.9975	99.813	99.995	99.0948	99.9438	99.1481	99.8614	99.6448	99.7915	99.927	99.9429
266	0.14364	99.9981	99.8179	99.9959	99.095	99.9443	99.1544	99.8555	99.634	99.7896	99.9263	99.9425
267	0.14418	99.9985	99.8225	99.9966	99.0952	99.9449	99.1598	99.8498	99.6239	99.7878	99.9256	99.9422
268	0.14472	99.9989	99.8266	99.9971	99.0952	99.9454	99.1642	99.8445	99.6149	99.7862	99.925	99.9419
269	0.14526	99.9992	99.8298	99.9974	99.0952	99.9457	99.1671	99.8402	99.6076	99.7848	99.9245	99.9417
270	0.1458	99.9993	99.8321	99.9976	99.0951	99.946	99.1685	99.8371	99.6024	99.7838	99.9241	99.9416
271	0.14634	99.9994	99.8332	99.9976	99.0949	99.9461	99.1684	99.8354	99.5995	99.7833	99.9239	99.9416
272	0.14688	99.9994	99.8333	99.9975	99.0947	99.9461	99.1666	99.8353	99.5993	99.7832	99.9238	99.9417
273	0.14742	99.9994	99.8322	99.9971	99.0945	99.946	99.1635	99.8367	99.6013	99.7835	99.924	99.9419
274	0.14796	99.9992	99.8301	99.9967	99.0942	99.9457	99.1589	99.8395	99.6057	99.7843	99.9243	99.9422
275	0.1485	99.999	99.827	99.996	99.0938	99.9453	99.1533	99.8435	99.6122	99.7854	99.9247	99.9426
276	0.14904	99.9986	99.8231	99.9952	99.0935	99.9449	99.1468	99.8485	99.6204	99.7869	99.9253	99.943
277	0.14958	99.9982	99.8185	99.9942	99.0931	99.9443	99.1403	99.8541	99.6298	99.7886	99.9259	99.9434
278	0.15012	99.9976	99.8139	99.9933	99.0927	99.9437	99.1345	99.8597	99.6394	99.7903	99.9266	99.9437
279	0.15066	99.9971	99.8098	99.9927	99.0924	99.9432	99.1304	99.8645	99.6479	99.7918	99.9272	99.9439
280	0.1512	99.9967	99.8067	99.9923	99.0922	99.9429	99.1284	99.868	99.654	99.7929	99.9276	99.944
281	0.15174	99.9965	99.8053	99.9924	99.0921	99.9427	99.1289	99.8696	99.6569	99.7934	99.9278	99.9439
282	0.15228	99.9965	99.8055	99.9928	99.0922	99.9428	99.1317	99.8693	99.6563	99.7934	99.9277	99.9436
283	0.15282	99.9968	99.8075	99.9936	99.0925	99.943	99.1364	99.8671	99.6521	99.7927	99.9275	99.9433
284	0.15336	99.9972	99.8109	99.9945	99.0928	99.9434	99.1424	99.8633	99.6449	99.7915	99.927	99.9429
285	0.1539	99.9977	99.8151	99.9953	99.0932	99.9439	99.1487	99.8584	99.636	99.79	99.9265	99.9425
286	0.15444	99.9983	99.8196	99.9961	99.0935	99.9445	99.1549	99.8529	99.6264	99.7883	99.9258	99.9422
287	0.15498	99.9987	99.824	99.9968	99.0938	99.945	99.1606	99.8474	99.617	99.7866	99.9252	99.9418
288	0.15552	99.9991	99.8281	99.9974	99.094	99.9455	99.1655	99.8421	99.6083	99.785	99.9246	99.9415
289	0.15606	99.9993	99.8316	99.9978	99.0941	99.9459	99.1693	99.8374	99.6007	99.7836	99.924	99.9413
290	0.1566	99.9995	99.8344	99.998	99.0942	99.9462	99.1719	99.8336	99.5948	99.7824	99.9236	99.9411
291	0.15714	99.9996	99.8362	99.9981	99.0942	99.9465	99.1731	99.831	99.5908	99.7816	99.9233	99.941
292	0.15768	99.9996	99.8372	99.9981	99.0942	99.9466	99.173	99.8297	99.5889	99.7812	99.9231	99.941
293	0.15822	99.9996	99.8371	99.998	99.0941	99.9466	99.1716	99.8297	99.5891	99.7812	99.9231	99.9411
294	0.15876	99.9996	99.8361	99.9978	99.094	99.9465	99.1689	99.831	99.5914	99.7816	99.9232	99.9413
295	0.1593	99.9995	99.8343	99.9974	99.0939	99.9462	99.1651	99.8336	99.5956	99.7824	99.9235	99.9416
296	0.15984	99.9993	99.8316	99.9969	99.0938	99.9459	99.1604	99.8372	99.6016	99.7834	99.9239	99.9419
297	0.16038	99.9991	99.8283	99.9962	99.0936	99.9455	99.1551	99.8417	99.6091	99.7848	99.9245	99.9423
298	0.16092	99.9987	99.8245	99.9956	99.0935	99.945	99.1499	99.8467	99.6175	99.7863	99.925	99.9427
299	0.16146	99.9984	99.8207	99.9949	99.0933	99.9446	99.1454	99.8515	99.6258	99.7878	99.9256	99.9429
300	0.162	99.998	99.8174	99.9945	99.0932	99.9442	99.1425	99.8555	99.633	99.7891	99.9261	99.9431
301	0.16254	99.9978	99.8152	99.9943	99.0932	99.9439	99.1415	99.8583	99.638	99.7899	99.9264	99.9431
302	0.16308	99.9977	99.8143	99.9944	99.0934	99.9439	99.1426	99.8594	99.6401	99.7903	99.9266	99.943
303	0.16362	99.9977	99.8149	99.9948	99.0936	99.9439	99.1457	99.8587	99.6391	99.7902	99.9265	99.9428
304	0.16416	99.998	99.817	99.9954	99.094	99.9442	99.1503	99.8563	99.6352	99.7895	99.9263	99.9425
305	0.1647	99.9983	99.8201	99.9961	99.0944	99.9446	99.1558	99.8526	99.6289	99.7884	99.9258	99.9422
306	0.16524	99.9987	99.8239	99.9968	99.0948	99.9451	99.1615	99.8479	99.6211	99.787	99.9253	99.9418
307	0.16578	99.999	99.8279	99.9974	99.0952	99.9456	99.1671	99.8428	99.613	99.7855	99.9247	99.9415
308	0.16632	99.9993	99.8317	99.9979	99.0956	99.946	99.1722	99.8377	99.6051	99.784	99.9242	99.9412
309	0.16686	99.9995	99.8352	99.9982	99.0958	99.9465	99.1767	99.833	99.5978	99.7827	99.9236	99.9409
310	0.1674	99.9997	99.8383	99.9985	99.0961	99.9469	99.1801	99.8288	99.5916	99.7814	99.9232	99.9407
311	0.16794	99.9998	99.8407	99.9987	99.0962	99.9472	99.1825	99.8254	99.5868	99.7805	99.9228	99.9406
312	0.16848	99.9998	99.8423	99.9988	99.0964	99.9474	99.1838	99.823	99.5837	99.7798	99.9225	99.9405
313	0.16902	99.9999	99.8431	99.9988	99.0965	99.9475	99.1838	99.8219	99.5824	99.7795	99.9224	99.9406
314	0.16956	99.9999	99.8431	99.9987	99.0965	99.9475	99.1828	99.8219	99.5828	99.7795	99.9224	99.9406
315	0.1701	99.9999	99.8424	99.9986	99.0965	99.9474	99.1808	99.823	99.585	99.7798	99.9225	99.9408
316	0.17064	99.9998	99.8409	99.9983	99.0966	99.9472	99.1778	99.8252	99.5888	99.7805	99.9228	99.941
317	0.17118	99.9997	99.8387	99.998	99.0965	99.9469	99.174	99.8283	99.594	99.7814	99.9231	99.9413
318	0.17172	99.9996	99.836	99.9975	99.0965	99.9466	99.1699	99.8321	99.6005	99.7825	99.9236	99.9416
319	0.17226	99.9994	99.833	99.9971	99.0965	99.9463	99.1658	99.8363	99.6076	99.7838	99.9241	99.9419
320	0.1728	99.9992	99.8301	99.9967	99.0965	99.9459	99.1625	99.8403	99.6146	99.785	99.9246	99.9421
321	0.17334	99.999	99.8276	99.9964	99.0965	99.9456	99.1604	99.8436	99.6205	99.7861	99.9249	99.9423
322	0.17388	99.9988	99.826	99.9964	99.0966	99.9454	99.16	99.8457	99.6245	99.7868	99.9252	99.9423
323	0.17442	99.9988	99.8255	99.9965	99.0968	99.9454	99.1613	99.8464	99.6261	99.787	99.9253	99.9422
324	0.17496	99.9989	99.8262	99.9968	99.0971	99.9455	99.1641	99.8456	99.6252	99.7869	99.9252	99.942
325	0.1755	99.999	99.8281	99.9972	99.0974	99.9457	99.1682	99.8433	99.6218	99.7862	99.925	99.9417
326	0.17604	99.9992	99.8307	99.9976	99.0978	99.9461	99.1729	99.8398	99.6165	99.7853	99.9246	99.9415
327	0.17658	99.9994	99.8339	99.9981	99.0982	99.9465	99.1778	99.8356	99.6102	99.7841	99.9242	99.9412
328	0.17712	99.9996	99.8372	99.9985	99.0985	99.9469	99.1825	99.8311	99.6036	99.7828	99.9237	99.9409
329	0.17766	99.9998	99.8404	99.9988	99.0988	99.9473	99.1867	99.8267	99.5972	99.7815	99.9232	99.9407
330	0.1782	99.9999	99.8433	99.999	99.0991	99.9477	99.1904	99.8225	99.5913	99.7804	99.9227	99.9404
331	0.17874	99.9999	99.8458	99.9992	99.0993	99.948	99.1933	99.8189	99.5864	99.7793	99.9224	99.9403
332	0.17928	100	99.8477	99.9993	99.0994	99.9482	99.1952	99.816	99.5826	99.7785	99.922	99.9402
333	0.17982	100	99.8491	99.9994	99.0995	99.9484	99.1962	99.814	99.5803	99.7779	99.9218	99.9401
334	0.18036	100	99.8497	99.9994	99.0995	99.9485	99.1963	99.8129	99.5794	99.7776	99.9217	99.9401
335	0.1809	100	99.8498	99.9993	99.0995	99.9485	99.1954	99.8129	99.5799	99.7776	99.9217	99.9402
336	0.18144	100	99.8492	99.9992	99.0994	99.9484	99.1937	99.8138	99.5818	99.7778	99.9218	99.9403
337	0.18198	100	99.848	99.9991	99.0994	99.9483	99.1912	99.8155	99.5851	99.7783	99.922	99.9405
338	0.18252	100	99.8464	99.9989	99.0993	99.9481	99.1882	99.818	99.5895	99.779	99.9222	99.9408
339	0.18306	99.9999	99.8443	99.9986	99.0992	99.9478	99.1848	99.8211	99.5948	99.7799	99.9226	99.941
340	0.1836	99.9998	99.8419	99.9984	99.0991	99.9475	99.1816	99.8245	99.6006	99.7809	99.923	99.9412
341	0.18414	99.9997	99.8397	99.9982	99.099	99.9472	99.179	99.8278	99.6063	99.7819	99.9233	99.9414
342	0.18468	99.9996	99.8379	99.998	99.0989	99.947	99.1774	99.8304	99.611	99.7826	99.9236	99.9415
343	0.18522	99.9996	99.8367	99.998	99.0989	99.9469	99.1771	99.832	99.6141	99.7831	99.9238	99.9414
344	0.18576	99.9996	99.8364	99.9981	99.099	99.9469	99.1781	99.8324	99.6153	99.7833	99.9239	99.9413
345	0.1863	99.9996	99.8371	99.9982	99.0991	99.9469	99.1804	99.8315	99.6144	99.783	99.9238	99.9412
346	0.18684	99.9997	99.8386	99.9985	99.0993	99.9471	99.1836	99.8295	99.6117	99.7825	99.9236	99.941
347	0.18738	99.9998	99.8407	99.9988	99.0995	99.9474	99.1872	99.8265	99.6075	99.7816	99.9232	99.9407
348	0.18792	99.9999	99.8432	99.999	99.0997	99.9477	99.191	99.823	99.6025	99.7806	99.9228	99.9405
349	0.18846	99.9999	99.8457	99.9992	99.0999	99.948	99.1946	99.8193	99.5974	99.7796	99.9224	99.9403
350	0.189	100	99.8482	99.9994	99.1001	99.9483	99.1978	99.8156	99.5924	99.7785	99.922	99.9401
351	0.18954	100	99.8504	99.9995	99.1002	99.9486	99.2006	99.8122	99.5879	99.7776	99.9217	99.9399
352	0.19008	100	99.8522	99.9996	99.1003	99.9489	99.2027	99.8093	99.5842	99.7767	99.9213	99.9397
353	0.19062	100	99.8537	99.9997	99.1003	99.949	99.204	99.807	99.5814	99.7761	99.9211	99.9397
354	0.19116	100	99.8547	99.9997	99.1003	99.9492	99.2046	99.8055	99.5798	99.7756	99.9209	99.9396
355	0.1917	100	99.8551	99.9997	99.1002	99.9492	99.2045	99.8047	99.5793	99.7754	99.9208	99.9396
356	0.19224	100	99.8551	99.9997	99.1002	99.9492	99.2037	99.8048	99.5799	99.7754	99.9208	99.9397
357	0.19278	100	99.8546	99.9996	99.1001	99.9491	99.2022	99.8055	99.5816	99.7756	99.9209	99.9398
358	0.19332	100	99.8536	99.9995	99.1	99.949	99.2002	99.807	99.5843	99.776	99.9211	99.9399
359	0.19386	100	99.8523	99.9994	99.0999	99.9488	99.1977	99.8091	99.5879	99.7765	99.9213	99.9401
360	0.1944	100	99.8506	99.9993	99.0997	99.9486	99.1951	99.8116	99.5922	99.7772	99.9215	99.9403
361	0.19494	100	99.8489	99.9992	99.0996	99.9484	99.1926	99.8143	99.5968	99.778	99.9218	99.9404
362	0.19548	100	99.8472	99.999	99.0995	99.9482	99.1906	99.8169	99.6012	99.7787	99.9221	99.9406
363	0.19602	99.9999	99.8458	99.9989	99.0994	99.948	99.1895	99.8189	99.6047	99.7793	99.9223	99.9406
364	0.19656	99.9999	99.845	99.9989	99.0994	99.9479	99.1894	99.8201	99.607	99.7796	99.9225	99.9406
365	0.1971	99.9999	99.8449	99.999	99.0995	99.9479	99.1903	99.8203	99.6078	99.7797	99.9225	99.9405
366	0.19764	99.9999	99.8455	99.9991	99.0996	99.948	99.1921	99.8195	99.6069	99.7795	99.9224	99.9404
367	0.19818	100	99.8466	99.9992	99.0998	99.9482	99.1946	99.8178	99.6047	99.779	99.9222	99.9402
368	0.19872	100	99.8483	99.9994	99.0999	99.9484	99.1974	99.8154	99.6015	99.7784	99.922	99.94
369	0.19926	100	99.8501	99.9995	99.1001	99.9486	99.2002	99.8126	99.5977	99.7776	99.9217	99.9398
370	0.1998	100	99.852	99.9996	99.1003	99.9488	99.2029	99.8097	99.5938	99.7768	99.9214	99.9397
371	0.20034	100	99.8538	99.9997	99.1004	99.9491	99.2053	99.8069	99.5902	99.776	99.9211	99.9395
372	0.20088	100	99.8554	99.9998	99.1005	99.9493	99.2074	99.8044	99.5869	99.7753	99.9208	99.9394
373	0.20142	99.9999	99.8567	99.9998	99.1006	99.9495	99.2089	99.8022	99.5843	99.7747	99.9206	99.9393
374	0.20196	99.9999	99.8577	99.9999	99.1007	99.9496	99.2098	99.8006	99.5824	99.7743	99.9204	99.9392
375	0.2025	99.9999	99.8584	99.9999	99.1007	99.9497	99.2102	99.7996	99.5814	99.774	99.9203	99.9392
376	0.20304	99.9999	99.8586	99.9999	99.1007	99.9497	99.21	99.7992	99.5813	99.7739	99.9202	99.9392
377	0.20358	99.9999	99.8585	99.9998	99.1007	99.9497	99.2093	99.7994	99.582	99.7739	99.9203	99.9393
378	0.20412	99.9999	99.858	99.9998	99.1007	99.9496	99.2082	99.8001	99.5836	99.7741	99.9203	99.9394
379	0.20466	99.9999	99.8573	99.9998	99.1007	99.9495	99.2067	99.8014	99.5858	99.7745	99.9205	99.9395
380	0.2052	100	99.8562	99.9997	99.1007	99.9494	99.2049	99.803	99.5887	99.7749	99.9207	99.9396
381	0.20574	100	99.855	99.9996	99.1006	99.9492	99.203	99.805	99.5921	99.7755	99.9209	99.9398
382	0.20628	100	99.8537	99.9995	99.1006	99.9491	99.2013	99.8071	99.5956	99.7761	99.9211	99.9399
383	0.20682	100	99.8525	99.9995	99.1006	99.949	99.2001	99.809	99.5988	99.7766	99.9213	99.94
384	0.20736	100	99.8517	99.9995	99.1006	99.9488	99.1996	99.8103	99.6013	99.777	99.9215	99.94
385	0.2079	100	99.8512	99.9995	99.1007	99.9488	99.1998	99.811	99.6027	99.7772	99.9215	99.94
386	0.20844	100	99.8513	99.9995	99.1008	99.9488	99.2008	99.8109	99.603	99.7772	99.9215	99.9399
387	0.20898	100	99.8519	99.9996	99.101	99.9489	99.2024	99.81	99.6021	99.777	99.9215	99.9398
388	0.20952	100	99.8529	99.9997	99.1012	99.949	99.2045	99.8085	99.6003	99.7766	99.9213	99.9397
389	0.21006	100	99.8542	99.9997	99.1013	99.9492	99.2067	99.8066	99.5978	99.7761	99.9211	99.9395
390	0.2106	100	99.8556	99.9998	99.1015	99.9494	99.2089	99.8044	99.595	99.7755	99.9209	99.9394
391	0.21114	99.9999	99.857	99.9998	99.1017	99.9496	99.2109	99.8022	99.5923	99.7749	99.9206	99.9393
392	0.21168	99.9999	99.8583	99.9999	99.1018	99.9497	99.2127	99.8001	99.5898	99.7744	99.9204	99.9392
393	0.21222	99.9999	99.8595	99.9999	99.102	99.9499	99.2141	99.7982	99.5876	99.7739	99.9202	99.9391
394	0.21276	99.9998	99.8604	99.9999	99.1021	99.95	99.2151	99.7967	99.586	99.7735	99.9201	99.939
395	0.2133	99.9998	99.8611	99.9999	99.1021	99.9501	99.2158	99.7957	99.585	99.7732	99.92	99.939
396	0.21384	99.9998	99.8614	99.9999	99.1022	99.9502	99.216	99.795	99.5846	99.773	99.9199	99.939
397	0.21438	99.9998	99.8616	99.9999	99.1022	99.9502	99.2159	99.7948	99.5848	99.773	99.9199	99.939
398	0.21492	99.9998	99.8615	99.9999	99.1022	99.9502	99.2154	99.795	99.5856	99.773	99.9199	99.9391
399	0.21546	99.9998	99.8611	99.9999	99.1023	99.9501	99.2146	99.7956	99.587	99.7732	99.92	99.9391
400	0.216	99.9998	99.8606	99.9999	99.1023	99.9501	99.2136	99.7965	99.5888	99.7735	99.9201	99.9392
401	0.21654	99.9999	99.8599	99.9999	99.1023	99.95	99.2124	99.7977	99.5911	99.7738	99.9202	99.9393
402	0.21708	99.9999	99.8591	99.9998	99.1023	99.9499	99.2113	99.799	99.5936	99.7742	99.9204	99.9394
403	0.21762	99.9999	99.8583	99.9998	99.1023	99.9498	99.2104	99.8003	99.596	99.7746	99.9205	99.9394
404	0.21816	99.9999	99.8576	99.9998	99.1023	99.9497	99.2099	99.8014	99.5981	99.7749	99.9206	99.9395
405	0.2187	99.9999	99.8573	99.9998	99.1024	99.9497	99.21	99.802	99.5996	99.7751	99.9207	99.9395
406	0.21924	99.9999	99.8572	99.9998	99.1025	99.9497	99.2105	99.8022	99.6003	99.7751	99.9207	99.9394
407	0.21978	99.9999	99.8575	99.9998	99.1026	99.9497	99.2115	99.8018	99.6002	99.7751	99.9207	99.9394
408	0.22032	99.9999	99.8581	99.9999	99.1028	99.9498	99.2128	99.8009	99.5994	99.7748	99.9206	99.9393
409	0.22086	99.9999	99.8589	99.9999	99.1029	99.9499	99.2144	99.7996	99.5981	99.7745	99.9205	99.9392
410	0.2214	99.9999	99.8599	99.9999	99.1031	99.95	99.216	99.798	99.5964	99.7741	99.9203	99.9391
411	0.22194	99.9998	99.8609	100	99.1032	99.9502	99.2175	99.7964	99.5946	99.7737	99.9202	99.939
412	0.22248	99.9998	99.8618	100	99.1034	99.9503	99.2189	99.7948	99.593	99.7733	99.92	99.9389
413	0.22302	99.9998	99.8627	100	99.1035	99.9504	99.2201	99.7934	99.5915	99.7729	99.9199	99.9389
414	0.22356	99.9997	99.8634	100	99.1036	99.9505	99.221	99.7922	99.5904	99.7726	99.9197	99.9388
415	0.2241	99.9997	99.864	100	99.1037	99.9506	99.2216	99.7913	99.5897	99.7724	99.9196	99.9388
416	0.22464	99.9997	99.8644	100	99.1037	99.9506	99.222	99.7906	99.5894	99.7722	99.9196	99.9388
417	0.22518	99.9997	99.8646	100	99.1038	99.9507	99.2222	99.7903	99.5895	99.7721	99.9195	99.9388
418	0.22572	99.9997	99.8647	100	99.1038	99.9507	99.2221	99.7901	99.5899	99.7721	99.9195	99.9388
419	0.22626	99.9997	99.8646	100	99.1038	99.9507	99.2218	99.7903	99.5907	99.7721	99.9195	99.9388
420	0.2268	99.9997	99.8644	100	99.1039	99.9507	99.2214	99.7906	99.5919	99.7722	99.9196	99.9389
421	0.22734	99.9997	99.8641	100	99.1039	99.9506	99.2208	99.7912	99.5933	99.7724	99.9197	99.9389
422	0.22788	99.9997	99.8637	100	99.1039	99.9506	99.2202	99.7918	99.5949	99.7726	99.9197	99.9389
423	0.22842	99.9997	99.8633	100	99.1039	99.9505	99.2198	99.7925	99.5965	99.7727	99.9198	99.939
424	0.22896	99.9997	99.863	100	99.1039	99.9505	99.2196	99.793	99.5979	99.7729	99.9199	99.939
425	0.2295	99.9998	99.8628	100	99.104	99.9505	99.2197	99.7934	99.599	99.773	99.9199	99.939
426	0.23004	99.9998	99.8629	100	99.104	99.9505	99.2202	99.7933	99.5996	99.773	99.9199	99.9389
427	0.23058	99.9997	99.8631	100	99.1041	99.9505	99.2209	99.793	99.5997	99.7729	99.9199	99.9389
428	0.23112	99.9997	99.8635	100	99.1043	99.9506	99.2219	99.7923	99.5993	99.7728	99.9198	99.9388
429	0.23166	99.9997	99.8641	100	99.1044	99.9507	99.2229	99.7914	99.5986	99.7726	99.9197	99.9388
430	0.2322	99.9997	99.8647	100	99.1045	99.9508	99.224	99.7904	99.5977	99.7723	99.9196	99.9387
431	0.23274	99.9996	99.8653	100	99.1047	99.9508	99.225	99.7893	99.5968	99.772	99.9195	99.9387
432	0.23328	99.9996	99.866	100	99.1048	99.9509	99.2259	99.7883	99.596	99.7718	99.9194	99.9386
433	0.23382	99.9996	99.8665	100	99.1049	99.951	99.2266	99.7874	99.5953	99.7716	99.9193	99.9386
434	0.23436	99.9995	99.8669	100	99.105	99.9511	99.2272	99.7867	99.5948	99.7714	99.9193	99.9386
435	0.2349	99.9995	99.8673	100	99.105	99.9511	99.2276	99.7861	99.5947	99.7713	99.9192	99.9385
436	0.23544	99.9995	99.8675	100	99.1051	99.9511	99.2279	99.7857	99.5947	99.7712	99.9192	99.9385
437	0.23598	99.9995	99.8677	100	99.1052	99.9512	99.2281	99.7854	99.595	99.7711	99.9192	99.9385
438	0.23652	99.9995	99.8678	100	99.1052	99.9512	99.2282	99.7853	99.5954	99.7711	99.9191	99.9385
439	0.23706	99.9995	99.8678	100	99.1052	99.9512	99.2281	99.7853	99.5961	99.7711	99.9192	99.9386
440	0.2376	99.9995	99.8677	100	99.1053	99.9512	99.228	99.7854	99.5969	99.7711	99.9192	99.9386
441	0.23814	99.9995	99.8676	100	99.1053	99.9512	99.2279	99.7856	99.5978	99.7712	99.9192	99.9386
442	0.23868	99.9995	99.8675	100	99.1053	99.9512	99.2279	99.7858	99.5987	99.7712	99.9192	99.9386
443	0.23922	99.9995	99.8675	100	99.1054	99.9512	99.228	99.7859	99.5995	99.7713	99.9192	99.9386
444	0.23976	99.9995	99.8675	100	99.1054	99.9512	99.2282	99.7859	99.6001	99.7713	99.9192	99.9386
445	0.2403	99.9995	99.8676	100	99.1055	99.9512	99.2286	99.7857	99.6005	99.7713	99.9192	99.9385
446	0.24084	99.9995	99.8678	100	99.1056	99.9512	99.2291	99.7853	99.6006	99.7712	99.9192	99.9385
447	0.24138	99.9995	99.8681	100	99.1057	99.9513	99.2297	99.7849	99.6006	99.7711	99.9191	99.9385
448	0.24192	99.9994	99.8685	100	99.1058	99.9513	99.2304	99.7843	99.6004	99.771	99.9191	99.9384
449	0.24246	99.9994	99.8688	100	99.1059	99.9514	99.231	99.7837	99.6001	99.7708	99.919	99.9384
450	0.243	99.9994	99.8692	100	99.106	99.9514	99.2316	99.7831	99.5998	99.7707	99.919	99.9384
451	0.24354	99.9994	99.8695	100	99.1061	99.9515	99.2321	99.7826	99.5996	99.7706	99.9189	99.9384
452	0.24408	99.9993	99.8698	100	99.1062	99.9515	99.2325	99.7821	99.5996	99.7704	99.9189	99.9383
453	0.24462	99.9993	99.87	100	99.1063	99.9515	99.2329	99.7817	99.5996	99.7704	99.9189	99.9383
454	0.24516	99.9993	99.8702	100	99.1063	99.9516	99.2332	99.7814	99.5997	99.7703	99.9188	99.9383
455	0.2457	99.9993	99.8704	100	99.1064	99.9516	99.2335	99.7811	99.6	99.7702	99.9188	99.9383
456	0.24624	99.9993	99.8705	100	99.1065	99.9516	99.2337	99.7809	99.6002	99.7702	99.9188	99.9383
457	0.24678	99.9993	99.8706	100	99.1065	99.9516	99.2339	99.7807	99.6006	99.7701	99.9188	99.9383
458	0.24732	99.9993	99.8707	100	99.1066	99.9517	99.2341	99.7805	99.601	99.7701	99.9188	99.9383
459	0.24786	99.9993	99.8708	99.9999	99.1066	99.9517	99.2344	99.7804	99.6013	99.7701	99.9188	99.9383
