TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
40	0.0216	0.0201478	0.0148233	0.0284939	0.0456382	0.0444457	0.0417744	0.067954	0.0647334	0.0620636	0.0143239	0.0198161	0.0184307	0.02154	0.019811	0.0293931	0.0335152	0.0217646	0.0523812	0.0495389	0.011048	0.0158187	0.020857	0.0518146	0.00940035	0.0521343	0.0231086	0.0178993	0.044943	0.0354021	0.0485828	0.0410641	0.0417022	0.0267301	0.0467712	0.0478974	0.0355039	0.041024	0.0394093
41	0.02214	0.0201545	0.0148255	0.0285164	0.0456649	0.0444857	0.0417775	0.0679511	0.0647335	0.0620756	0.0143236	0.0198127	0.018427	0.0215417	0.0198118	0.0294188	0.0335494	0.0217623	0.0523882	0.0495523	0.0110481	0.015818	0.0208608	0.0518316	0.00940188	0.0521425	0.0231169	0.017899	0.0449344	0.0354253	0.0486193	0.0411013	0.0417008	0.0267221	0.0467606	0.047899	0.0354988	0.0410195	0.0394009
42	0.02268	0.020162	0.0148282	0.0285391	0.0456918	0.0445269	0.0417811	0.0679555	0.0647337	0.0620772	0.0143234	0.0198086	0.0184226	0.0215436	0.0198127	0.0294455	0.0335836	0.0217595	0.0523942	0.0495564	0.0110482	0.0158173	0.0208652	0.0518359	0.00940371	0.0521497	0.0231248	0.0178987	0.0449253	0.0354492	0.0486569	0.0411397	0.0416983	0.0267125	0.0467593	0.0478992	0.0354939	0.041015	0.0393938
43	0.02322	0.0201699	0.0148312	0.0285615	0.0457184	0.0445678	0.0417851	0.0679604	0.0647391	0.0620773	0.0143231	0.0198041	0.0184178	0.0215457	0.0198138	0.0294723	0.0336171	0.0217564	0.0524048	0.049559	0.0110483	0.0158165	0.0208702	0.0518373	0.00940573	0.0521613	0.0231323	0.0178983	0.0449161	0.0354731	0.0486944	0.041178	0.0417005	0.0267019	0.0467594	0.0479032	0.0354891	0.0410107	0.0393876
44	0.02376	0.0201785	0.0148344	0.0285836	0.0457445	0.0446079	0.0417894	0.0679619	0.0647492	0.0620813	0.0143228	0.0197992	0.0184126	0.0215479	0.0198149	0.0294989	0.0336499	0.0217531	0.0524194	0.0495649	0.0110484	0.0158157	0.0208755	0.0518427	0.00940791	0.0521769	0.0231393	0.0178979	0.0449069	0.0354971	0.0487311	0.0412157	0.0417072	0.0266906	0.046756	0.0479116	0.0354847	0.0410067	0.0393816
45	0.0243	0.020188	0.0148378	0.0286065	0.0457714	0.0446469	0.041794	0.0679612	0.0647482	0.0620895	0.0143225	0.0197941	0.018407	0.0215503	0.0198161	0.0295249	0.0336833	0.0217496	0.0524234	0.0495744	0.0110485	0.0158147	0.0208811	0.0518551	0.00941025	0.0521819	0.023146	0.0178975	0.0448977	0.0355222	0.0487669	0.0412524	0.0417043	0.0266785	0.0467488	0.0479117	0.0354805	0.0410029	0.0393745
46	0.02484	0.0201982	0.0148416	0.0286294	0.0457984	0.0446866	0.0417992	0.0679659	0.0647487	0.0620896	0.0143222	0.0197883	0.0184008	0.0215529	0.0198174	0.0295517	0.0337166	0.0217456	0.0524282	0.0495767	0.0110487	0.0158137	0.0208874	0.0518573	0.00941285	0.0521876	0.0231524	0.017897	0.0448882	0.0355478	0.0488034	0.04129	0.0417021	0.0266649	0.0467488	0.0479118	0.0354764	0.0409992	0.0393687
47	0.02538	0.0202087	0.0148457	0.0286517	0.0458245	0.0447259	0.0418046	0.0679696	0.06476	0.0620896	0.0143218	0.0197821	0.0183941	0.0215556	0.0198189	0.0295785	0.0337486	0.0217414	0.0524427	0.0495788	0.0110488	0.0158127	0.0208942	0.0518576	0.00941565	0.0522029	0.0231582	0.0178966	0.0448785	0.035573	0.0488396	0.0413273	0.0417096	0.0266505	0.0467489	0.0479205	0.0354726	0.0409958	0.039364
48	0.02592	0.0202201	0.0148499	0.0286745	0.0458511	0.0447636	0.0418103	0.0679677	0.0647622	0.0620982	0.0143214	0.0197757	0.0183873	0.0215586	0.0198204	0.0296045	0.033781	0.0217371	0.0524487	0.0495883	0.011049	0.0158116	0.0209012	0.0518699	0.00941854	0.0522097	0.0231638	0.017896	0.0448691	0.0355992	0.0488743	0.0413632	0.0417098	0.0266356	0.0467413	0.0479233	0.0354691	0.0409927	0.039358
49	0.02646	0.0202322	0.0148545	0.0286976	0.045878	0.0448016	0.0418164	0.06797	0.0647622	0.0621009	0.014321	0.0197688	0.0183798	0.0215617	0.019822	0.029631	0.0338136	0.0217324	0.052452	0.0495925	0.0110492	0.0158104	0.0209087	0.0518752	0.00942169	0.0522138	0.023169	0.0178955	0.0448594	0.0356259	0.0489094	0.0413996	0.0417075	0.0266194	0.046739	0.0479234	0.0354658	0.0409897	0.0393527
50	0.027	0.0202448	0.0148594	0.0287207	0.0459048	0.0448396	0.0418229	0.0679738	0.064764	0.062101	0.0143206	0.0197615	0.0183719	0.021565	0.0198238	0.0296578	0.0338459	0.0217274	0.0524569	0.0495942	0.0110494	0.0158092	0.0209168	0.0518769	0.00942504	0.0522194	0.0231739	0.0178949	0.0448494	0.035653	0.0489446	0.0414361	0.041707	0.0266022	0.046739	0.0479246	0.0354627	0.0409868	0.0393481
51	0.02754	0.0202578	0.0148645	0.0287433	0.0459309	0.0448772	0.0418297	0.0679758	0.0647751	0.0621022	0.0143202	0.0197538	0.0183637	0.0215684	0.0198256	0.0296845	0.0338772	0.0217222	0.0524702	0.0495969	0.0110496	0.0158079	0.0209252	0.0518784	0.00942855	0.0522333	0.0231784	0.0178944	0.0448395	0.0356797	0.0489794	0.0414723	0.0417149	0.0265842	0.046738	0.0479335	0.0354597	0.0409842	0.0393445
52	0.02808	0.0202717	0.0148698	0.0287667	0.0459578	0.0449134	0.0418367	0.0679732	0.0647739	0.0621109	0.0143198	0.019746	0.0183552	0.021572	0.0198275	0.0297105	0.0339093	0.0217169	0.052472	0.049606	0.0110498	0.0158066	0.0209338	0.051891	0.00943216	0.0522357	0.0231827	0.0178937	0.0448297	0.0357076	0.0490129	0.0415072	0.0417124	0.0265658	0.0467303	0.0479336	0.0354571	0.0409818	0.0393393
